AIVAT, Chips, All Hands Chips, Chance Correction, Action Correction, Your Hand, Deepstack Hand, Flop Cards, Turn Card, River Card, Position, Pre-flop, Flop, Turn, River, Seconds to Act, Total Seconds, Start Time (UTC), Notes
322.749744, 3000.0, -1399.546507, -2120.326808, 398.030556, 2hKh, 9h8d, JsAh3h, As, 4d, bb, cR500r1500C, Cc, Cr3000C, Cc, 67.2967538833618, 79.7799360752106, 2016/11/19 02:41:25, 
50.894796, -1000.0, -506.780743, -52.15595, -505.51959, Qd3c, Jh8c, Kh2dJc, 3d, 6d, sb, r200C, Cr500C, Cc, R1000c, 33.4262549877167, 51.8048858642578, 2016/11/19 02:43:31, 
-31.156926, -200.0, -200.0, -162.077162, -6.765912, 7d3h, Ad4s, AhTh4c, 8s, , bb, r200C, Cc, Cr600F, , 19.4683568477631, 33.4198868274689, 2016/11/19 02:44:35, 
-32.543726, 300.0, 300.0, -49.891728, 382.435454, 7d9d, Kc5d, 6hQc3d, , , sb, r300C, Cr655F, , , 11.7181560993195, 22.6776938438416, 2016/11/19 02:45:14, 
-236.472427, 900.0, 900.0, 1045.307111, 91.165316, QdTh, KhAc, 8c3sQh, Jd, Qc, bb, r300C, Cc, R900c, R5700f, 29.7512240409851, 40.6584730148315, 2016/11/19 02:45:41, 
-17.968066, 200.0, 200.0, 30.262788, 187.705278, 5dJh, 8dKs, TdAc3c, 5h, , sb, r200C, Cc, Cr500F, , 14.7822947502136, 34.6426160335541, 2016/11/19 02:46:28, 
-8.951888, 50.0, 50.0, -20.623121, 79.575009, Jh2h, 2s5d, , , , bb, f, , , , 0.0, 0.049875020980835, 2016/11/19 02:47:06, 
-535.403997, 1800.0, 1800.0, -464.844484, 2800.248481, 5d9d, 2c2h, 4c6dTc, 8c, , sb, r300R900c, R1800c, Cr4050F, , 33.9486329555511, 50.2560131549835, 2016/11/19 02:47:14, 
-246.11984, -2250.0, -2250.0, -589.714971, -1414.165189, 4c6c, 3d3s, As4dKs, 7s, , bb, r300R1125c, R2250c, Cr6750F, , 29.1070311069489, 44.9561021327972, 2016/11/19 02:48:08, 
13.017392, 100.0, 100.0, 17.247038, 69.73557, 6h7h, 3hQd, , , , sb, r300F, , , , 9.19633603096008, 9.22726798057556, 2016/11/19 02:49:01, 
459.807377, 1700.0, 1700.0, 1486.425626, -246.233003, 6h8c, Qs9h, Ts9c7s, 4h, , bb, r200C, Cr400R1700c, R4900f, , 32.611047744751, 52.0884387493134, 2016/11/19 02:49:17, 
-31.238197, 200.0, 200.0, -97.753478, 328.991676, 8c4h, 7h9s, Js3c2s, , , sb, r200C, Cr500F, , , 10.6983249187469, 24.0295660495758, 2016/11/19 02:50:12, 
-255.740718, 1125.0, 1125.0, -263.594775, 1644.335493, 6c9d, JhKs, 4d5sQd, , , bb, r300R1125c, R2812f, , , 24.9216270446777, 37.9060382843018, 2016/11/19 02:50:40, 
-17.604236, 1500.0, 1500.0, 2406.039418, -888.435183, 8c4s, 9sQh, Th8d5c, 8h, , sb, r200C, Cr500R1500c, Cr4300F, , 25.3019771575928, 45.5863263607025, 2016/11/19 02:51:22, 
-1638.688157, -13085.0, -13085.0, -3279.58255, -8166.729293, 9dJc, KcKd, 2h5s5h, As, , bb, r300R1125r3375R6855c, R9970c, R13085r20000F, , 98.7075841426849, 117.465528011322, 2016/11/19 02:52:12, 
-27.180943, -5400.0, -3190.341866, -1444.790871, -1718.370052, 8d4h, AcJc, 7s4c6c, Jd, 6h, sb, r200R600c, Cr1800C, Cr5400C, Cc, 27.5633153915405, 53.3561000823975, 2016/11/19 02:54:13, 
4.260451, 300.0, 300.0, 75.857365, 219.882184, QdAh, As7d, , , , bb, r300R1125f, , , , 11.7925369739532, 17.350546836853, 2016/11/19 02:55:14, 
-21.099188, -900.0, -900.0, -223.469769, -655.431043, Kh5s, Ad6d, 5dAhJs, 6s, , sb, r300C, R900c, R2700f, , 21.5604598522186, 31.5762150287628, 2016/11/19 02:55:36, 
7.389319, 300.0, 300.0, 286.164985, 6.445696, 4c8c, Kd5s, 4h8hAh, 3s, 5d, bb, r300C, Cc, Cc, R900f, 25.9019999504089, 41.2124307155609, 2016/11/19 02:56:12, 
-30.336969, 750.0, 750.0, -11.055572, 791.392541, 9c8d, Kh7s, 7d9h3d, Js, , sb, r300C, Cr750C, Cr1850F, , 16.8246340751648, 41.7284660339355, 2016/11/19 02:56:59, 
-15.702622, -100.0, -100.0, -50.038767, -34.258611, Td5s, AdJd, , , , bb, r300F, , , , 7.74050712585449, 7.77851128578186, 2016/11/19 02:57:45, 
-467.088577, 900.0, 900.0, 743.135848, 623.952729, 3d6d, 8sQs, 7h3h4c, , , sb, r300R900c, Cr2700F, , , 19.0930225849152, 32.4223885536194, 2016/11/19 02:57:57, 
-142.730132, 300.0, 300.0, 253.876815, 188.853318, 8d2h, 8cAs, 4s3h5s, 3s, 6h, bb, cC, Cc, R300c, R1500f, 29.2718012332916, 43.4093024730682, 2016/11/19 02:58:40, 
39.859752, -500.0, -500.0, -172.862712, -366.99704, 8d2d, TsJh, 6hKsJc, Jd, , sb, r200C, Cc, Cr500R1000f, , 32.6111497879028, 47.3604936599731, 2016/11/19 02:59:29, 
-7.858819, 100.0, 100.0, 75.857365, 32.001454, QsAc, 4d9c, , , , bb, cR500f, , , , 12.3036930561066, 12.360053062439, 2016/11/19 03:00:21, 
-533.138688, 1300.0, 1300.0, 4210.196422, -2377.057734, QhQs, Ad3c, Kd2s5h, Jd, Qc, sb, r300C, Cr650R1300c, Cc, Cr3100F, 34.6286911964417, 53.9684553146362, 2016/11/19 03:00:45, 
-10.113046, 100.0, 100.0, -0.821651, 110.934696, Ac8h, 4d9s, , , , bb, cR500f, , , , 8.908536195755, 8.96454954147339, 2016/11/19 03:01:45, 
17.937922, 100.0, 100.0, 62.613999, 19.448079, JdAh, 4d5c, , , , sb, r300F, , , , 6.12831497192383, 6.17708206176758, 2016/11/19 03:02:01, 
-78.183509, -200.0, -200.0, -62.399729, -59.416762, 5hTh, Ah6s, Kd2sJc, , , bb, r200C, Cr400F, , , 21.1218543052673, 25.6662561893463, 2016/11/19 03:02:18, 
-960.808545, -20000.0, -20000.0, -659.556237, -18379.635218, 2d5h, 9c9h, Jc7d7c, Tc, 8c, sb, r300R900c, Cr2000C, Cr5200C, R10400r20000C, 114.361642837524, 137.610052585602, 2016/11/19 03:02:48, 
-10.281327, 1310.0, 1310.0, 985.35634, 334.924988, KhQd, 8dJd, Qs8hTd, Jh, As, bb, r200R855c, Cc, Cc, R1310c, 35.0608997344971, 53.140517950058, 2016/11/19 03:05:37, 
-125.978416, -300.0, -300.0, -172.822834, -1.198749, QsJd, JhTc, 6d7s5h, 9h, , sb, r300C, Cc, R900f, , 17.3959081172943, 29.8587584495544, 2016/11/19 03:06:39, 
-11.359756, 50.0, 50.0, 38.932919, 22.426837, As4s, 2h5d, , , , bb, f, , , , 0.0, 0.0344829559326172, 2016/11/19 03:07:14, 
17.563843, 100.0, 100.0, 87.096797, -4.660641, QdAh, Kh2s, , , , sb, r300F, , , , 6.20426487922668, 6.2413809299469, 2016/11/19 03:07:22, 
-40.924347, -200.0, -200.0, -90.622847, -68.452805, 3cQh, JcJh, 5d4dAd, , , bb, r200C, Cr400F, , , 23.3306658267975, 28.4109630584717, 2016/11/19 03:07:44, 
7.336767, -50.0, -50.0, -57.336767, 0.0, 9c2s, 4hJc, , , , sb, f, , , , 5.31250882148743, 5.31250882148743, 2016/11/19 03:08:17, 
-20.777228, 300.0, 300.0, -24.36294, 345.140168, 4h3h, 8d3d, , , , bb, r300R1125f, , , , 11.9557058811188, 17.9448037147522, 2016/11/19 03:08:27, 
14.80723, 100.0, 100.0, 151.18817, -65.9954, AcQc, 2hJs, , , , sb, r300F, , , , 6.42763900756836, 6.45712399482727, 2016/11/19 03:08:51, 
-154.194802, -0.0, 132.880237, -182.434469, 469.509507, 7d8d, 8h5h, 3dQs8c, Th, 9d, bb, cR500c, Cc, Cc, Cc, 28.9837810993195, 41.1613602638245, 2016/11/19 03:09:09, 
79.076591, -0.0, 263.129214, 422.260578, -238.207955, 9hAs, 9sKh, 6sTs7h, 5d, 8h, sb, r300C, Cc, Cc, R900r2700C, 26.0574457645416, 48.6180944442749, 2016/11/19 03:10:03, 
-4.131388, 100.0, 100.0, 82.160514, 21.970874, 5h5s, 2hJc, , , , bb, cR500f, , , , 10.709902048111, 10.7581009864807, 2016/11/19 03:10:59, 
-149.92442, -900.0, -900.0, -332.957803, -417.117777, 2h4h, KsAh, 9s6sTs, 5s, , sb, r300R900c, Cc, R1800f, , 25.0425343513489, 35.9152684211731, 2016/11/19 03:11:18, 
-30.209379, -100.0, -100.0, -89.003415, 19.212794, 3c2s, 6s4d, 7s8h8c, 5s, , bb, cC, Cc, Cr200F, , 23.1423909664154, 34.265303850174, 2016/11/19 03:12:01, 
-528.87625, -900.0, -900.0, -517.418018, 146.294268, 6d3h, Qh9h, 4h4dKs, 2d, Ac, sb, r300R900c, Cc, Cc, Cc, 29.3974013328552, 40.2589678764343, 2016/11/19 03:12:40, 
-3.951841, 200.0, 200.0, 45.646417, 158.305424, JhKd, Tc2c, , , , bb, r200R1000f, , , , 12.7691679000854, 12.8276350498199, 2016/11/19 03:13:42, 
25.339378, 100.0, 100.0, 201.698088, -127.037466, 9s9h, 7d3h, , , , sb, r300F, , , , 6.64599704742432, 6.68469309806824, 2016/11/19 03:14:07, 
-37.762076, -100.0, -100.0, -82.045384, 19.80746, 3c7c, 2hQc, 6d9s2s, , , bb, cC, Cr200F, , , 18.2811241149902, 25.3037819862366, 2016/11/19 03:14:23, 
